fixture,opponent_team,total_points,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
54,6,2,2,1,6,90,0,0,0,2,0,0,0,0,0,0,0,12,14.4,0.3,0,1.5,54,9894,121258,17863,7969
10,13,2,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,11,8.2,25.8,2,3.6,55,0,127504,0,0
18,16,2,1,0,2,68,0,0,0,1,0,0,0,0,0,0,0,10,10.2,14.3,2,2.7,55,-2208,130262,12629,14837
30,5,2,0,2,3,61,0,0,0,1,0,0,0,0,0,0,0,7,5.6,6.8,7,1.9,55,-16294,115021,7193,23487
32,2,11,0,1,4,90,1,0,1,0,0,0,0,0,0,0,3,30,45.4,10.9,20,7.6,54,-28051,88066,1257,29308
47,18,2,1,1,5,84,0,0,0,1,0,0,0,0,0,0,0,10,8.4,14,11,3.3,54,-1511,89181,8795,10306
54,6,2,2,1,6,85,0,0,0,1,0,0,0,0,0,0,0,7,4.2,1,3,0.8,54,-3017,87141,7386,10403
10,13,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,12698,0,0
20,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-949,15421,883,1832
24,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-1635,14757,556,2191
31,1,1,2,1,4,11,0,0,0,1,0,0,0,0,0,0,0,4,7.2,0,0,0.7,44,-1569,13896,264,1833
44,5,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-820,13432,178,998
59,18,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-865,12855,219,1084
10,13,1,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,17.8,0.3,0,1.8,45,0,8532,0,0
18,16,2,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,7,13.6,0.2,0,1.4,45,514,11552,1559,1045
30,5,1,0,2,3,15,0,0,0,0,0,0,0,0,0,0,0,5,9.8,15.1,0,2.5,45,-538,11994,815,1353
32,2,1,0,1,4,22,0,0,0,0,0,0,0,0,0,0,0,6,4.4,0.1,0,0.5,45,-1142,11623,372,1514
47,18,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-1898,10054,130,2028
54,6,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1761,8336,36,1797
10,13,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,9094,0,0
18,16,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-2872,6549,201,3073
30,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1393,5404,186,1579
32,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-733,4800,105,838
47,18,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-444,4439,57,501
54,6,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-333,4186,69,402
10,13,1,0,2,1,61,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,45,0,109416,0,0
18,16,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5600,144192,17747,12147
30,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-15739,134155,6319,22058
32,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-12391,126965,2724,15115
47,18,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-7809,122189,1920,9729
54,6,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-5341,120092,3741,9082
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,25170,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2963,26046,1165,4128
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-3499,23756,897,4396
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-3369,20909,380,3749
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1432,19915,631,2063
58,3,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-444,19858,1367,1811
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,382201,0,0
12,2,2,2,1,2,80,0,0,0,1,0,0,0,0,0,0,0,14,16.6,0.5,0,1.7,49,-69147,331334,7850,76997
23,16,2,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,14,21,0.4,0,2.1,49,-28682,310962,12137,40819
33,4,8,1,1,4,90,0,1,0,1,0,0,0,0,0,0,3,26,34.4,13.3,0,4.8,49,-33394,281942,4285,37679
45,11,2,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,7.4,0.1,0,0.8,49,-3571,285471,10811,14382
55,12,6,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,27,20,0,0,2,48,-16936,271543,6736,23672
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,28953,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-9956,19953,469,10425
29,18,1,1,0,3,31,0,0,0,1,0,0,0,0,0,0,0,4,1,0,6,0.7,69,-4112,16733,613,4725
40,15,2,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,2,7.6,2.6,37,4.7,69,6388,29054,9525,3137
42,3,2,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,-4,2.8,23.8,61,8.8,69,29503,67062,37485,7982
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-11254,56257,9445,20699
5,11,1,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,12,11.6,3.1,1,1.6,45,0,55858,0,0
20,9,6,0,0,2,77,0,0,1,0,0,0,0,0,0,0,0,24,17.2,5.1,22,4.4,45,-2975,56591,2717,5692
29,18,2,1,0,3,90,0,0,0,1,0,0,0,0,0,0,0,13,20.4,8.8,16,4.5,45,-5440,53189,2587,8027
40,15,2,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8,15.6,5.3,0,2.1,45,-4283,50490,2472,6755
42,3,6,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,21,11.6,5.5,4,2.1,44,5526,57828,10976,5450
60,17,5,1,0,6,90,0,0,1,0,0,0,0,1,0,0,0,23,12.6,4.1,3,2,44,9393,70205,16063,6670
5,11,2,2,1,1,90,0,0,0,2,0,0,0,0,0,3,0,17,24,0,0,2.4,50,0,323035,0,0
20,9,15,0,0,2,90,0,0,1,0,0,1,0,0,0,3,3,43,48.4,0,0,4.8,50,-24857,320020,7818,32675
29,18,3,1,0,3,90,0,0,0,1,0,0,0,0,0,3,0,14,22.8,0,0,2.3,50,31032,398294,58999,27967
40,15,3,1,1,4,90,0,0,0,1,0,0,0,0,0,5,0,20,33.8,0,0,3.4,50,21558,447476,53958,32400
42,3,6,0,0,5,90,0,0,1,0,0,0,0,0,0,2,0,24,18.8,0,0,1.9,50,30225,495340,55681,25456
60,17,6,1,0,6,90,0,0,1,0,0,0,0,0,0,1,0,22,9.4,0,0,0.9,50,30677,542035,58225,27548
5,11,2,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,21,24.4,16.5,37,7.8,50,0,13096,0,0
20,9,3,0,0,2,90,0,0,1,0,0,0,0,0,0,0,0,12,10,2.2,2,1.4,50,36,15298,1738,1702
29,18,1,1,0,3,32,0,0,0,1,0,0,0,0,0,0,0,5,4.4,10.3,2,1.7,50,-472,15953,2091,2563
40,15,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,-2481,13836,461,2942
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1400,12802,521,1921
51,13,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-1822,11115,447,2269
5,11,4,2,1,1,90,0,0,0,2,0,0,0,0,0,0,2,25,36.2,24,1,6.1,55,0,133655,0,0
20,9,2,0,0,2,90,0,0,1,0,0,0,0,1,0,0,0,8,13.8,1.3,2,1.7,55,2647,167439,18094,15447
29,18,2,1,0,3,90,0,0,0,1,0,0,0,0,0,0,0,21,16.8,40.9,9,6.7,55,-15327,160130,11057,26384
40,15,10,1,1,4,90,1,0,0,1,0,0,0,0,0,0,3,35,73.8,11.4,23,10.8,55,-17441,149705,8228,25669
42,3,2,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,12,24.8,5.3,8,3.8,55,50557,215749,63758,13201
60,17,2,1,0,6,90,0,0,1,0,0,0,0,1,0,0,0,9,26.6,4.8,0,3.1,55,23815,249290,48662,24847
5,11,5,2,1,1,84,0,1,0,2,0,0,0,0,0,0,0,22,28.8,25.7,29,8.4,60,0,33453,0,0
20,9,1,0,0,2,57,0,0,0,0,0,0,0,0,0,0,0,-2,3.4,3.1,20,2.7,60,9924,53828,16166,6242
29,18,1,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8,8,0.9,60,-10575,43924,4055,14630
40,15,1,1,1,4,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0.2,59,-13310,32012,779,14089
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,-5689,27305,1093,6782
60,17,1,1,0,6,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,2,0.2,58,-4423,23588,796,5219
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2396,0,0
20,9,1,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.1,0,0,50,-411,2396,132,543
29,18,1,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,9,8.6,11.1,10,3,50,1233,6202,1829,596
40,15,1,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,14,31.4,16.2,0,4.8,50,911,10072,2511,1600
42,3,1,0,0,5,59,0,0,0,0,0,0,0,0,0,0,0,4,16,17.4,0,3.3,50,6289,19736,8828,2539
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,963,22754,5724,4761
5,11,10,2,1,1,90,1,0,0,2,0,0,0,0,0,0,3,28,41,41,28,11,55,0,38556,0,0
20,9,2,0,0,2,90,0,0,1,0,0,0,0,1,0,0,0,-2,1.6,15.1,6,2.3,55,79112,189066,96564,17452
29,18,1,1,0,3,58,0,0,0,0,0,0,0,0,0,0,0,6,6,21.7,4,3.2,55,-11420,179591,35401,46821
40,15,1,1,1,4,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0.3,0,0,55,-38579,144768,8920,47499
42,3,1,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,3,5,22.1,34,6.1,55,-23028,124157,6006,29034
60,17,11,1,0,6,81,1,0,1,0,0,0,0,0,0,0,3,28,40.6,43.9,21,10.6,55,-20148,105177,2438,22586
5,11,1,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,20,24.8,0.5,6,3.1,45,0,71840,0,0
20,9,7,0,0,2,90,0,0,1,0,0,0,0,0,0,0,1,27,16.4,1.3,0,1.8,45,-4931,70308,2189,7120
29,18,2,1,0,3,90,0,0,0,1,0,0,0,0,0,0,0,16,22,0.8,4,2.7,45,-802,73247,5502,6304
40,15,2,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,32,0.2,0,3.2,45,-577,75501,6710,7287
42,3,9,0,0,5,90,0,0,1,0,0,0,0,0,0,0,3,29,20.6,3.1,0,2.4,45,11072,90210,17630,6558
60,17,6,1,0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,16.8,1,2,2,45,31998,130461,41142,9144
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,36521,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-2376,39046,2269,4645
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-3462,36583,1767,5229
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,292,40408,6015,5723
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3019,46646,9346,6327
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-9230,36731,231,9461
5,11,2,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,15,18.2,27,53,9.8,55,0,1423269,0,0
20,9,3,0,0,2,78,0,0,1,0,0,0,0,0,0,0,0,10,6,12.5,16,3.5,55,-47160,1436550,57404,104564
29,18,2,1,0,3,70,0,0,0,1,0,0,0,0,0,0,0,7,6.4,36.6,12,5.5,54,-272806,1175989,43398,316204
40,15,2,1,1,4,83,0,0,1,0,0,0,0,1,0,0,0,-3,1.6,16.3,29,4.7,53,-317935,867136,21138,339073
42,3,3,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,15,13.4,59.7,25,9.8,53,-132787,742222,32194,164981
60,17,3,1,0,6,81,0,0,1,0,0,0,0,0,0,0,0,14,7.8,28.4,18,5.4,52,-85734,661924,29765,115499
5,11,-1,2,1,1,90,0,0,0,2,1,0,0,0,0,0,0,11,17,37.8,8,6.3,45,0,160198,0,0
20,9,6,0,0,2,90,0,0,1,0,0,0,0,0,0,0,0,20,10.8,20.3,0,3.1,45,-14101,154591,6887,20988
29,18,1,1,0,3,70,0,0,0,1,0,0,0,1,0,0,0,4,15.4,3.6,21,4,45,-6443,156168,15410,21853
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-9320,150838,11862,21182
42,3,1,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,2,3.4,7.7,8,1.9,44,-13025,140324,10290,23315
60,17,6,1,0,6,90,0,0,1,0,0,0,0,0,0,0,0,26,14,4.2,23,4.1,44,-18767,122583,3608,22375
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5128,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-1436,3602,0,1436
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-681,2993,0,681
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-398,2618,0,398
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-193,2441,0,193
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-161,2279,0,161
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,66256,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1393,78706,5274,6667
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2197,83048,7208,9405
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3454,83620,4943,8397
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3934,82014,2890,6824
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4810,78820,1719,6529
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,309,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-45,290,28,73
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,307,52,51
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,323,58,54
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-23,309,30,53
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-16,305,26,42
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,14479,0,0
20,9,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1.8,0,0.2,55,-5227,9683,325,5552
29,18,1,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,4,4.2,4.8,0,0.9,55,890,13465,2758,1868
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-190,15646,2536,2726
42,3,1,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,2,0.5,55,-415,17158,2333,2748
60,17,1,1,0,6,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0.9,0,0,55,-334,18754,2648,2982
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,191920,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3088,201880,3991,7079
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3693,204018,5774,9467
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-5315,202180,3460,8775
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-5877,197304,1417,7294
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-6759,191760,1574,8333
5,11,2,2,1,1,90,0,0,0,2,0,0,0,0,0,0,0,9,11.6,23.6,13,4.8,55,0,13163,0,0
20,9,2,0,0,2,90,0,0,1,0,0,0,0,1,0,0,0,5,4.4,2.9,11,1.8,55,-720,14571,986,1706
23,8,1,1,1,3,29,0,0,0,1,0,0,0,0,0,0,0,6,4.2,1.2,0,0.5,55,-300,15391,2564,2864
38,18,2,0,2,4,90,0,0,0,2,0,0,0,0,0,0,0,7,4.2,36.3,15,5.6,55,-175,16516,3186,3361
49,13,1,6,0,5,57,0,0,0,4,0,0,0,0,0,0,0,2,5.2,1.7,7,1.4,55,343,17542,2933,2590
58,3,5,2,3,6,90,0,1,0,3,0,0,0,0,0,0,0,23,27,46.9,2,7.6,55,17728,37611,21165,3437
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,77448,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3448,80322,2234,5682
29,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4552,79135,3106,7658
40,15,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4255,77485,2223,6478
42,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4205,74602,1090,5295
60,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-1206,76090,3817,5023
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4672,0,0
16,12,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-491,4145,0,491
22,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-276,3887,0,276
37,13,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-172,3725,0,172
43,4,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-148,3586,0,148
57,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-186,3398,0,186
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,124669,0,0
16,12,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-6465,128337,5444,11909
22,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-7804,126295,8529,16333
37,13,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-13454,115719,4325,17779
43,4,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-20700,94999,531,21231
57,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-18258,76980,59,18317
4,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,62020,0,0
16,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2068,70411,3793,5861
27,14,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1784,73067,4253,6037
36,3,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1883,73858,2764,4647
48,15,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3642,71159,1341,4983
55,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2911,69340,1878,4789
4,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1280,0,0
16,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-246,1014,0,246
27,14,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-129,903,0,129
36,3,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-76,832,0,76
48,15,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-54,781,0,54
55,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-45,733,0,45
4,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1014,0,0
16,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-228,779,0,228
27,14,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-99,686,0,99
36,3,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-59,630,0,59
48,15,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-28,604,0,28
55,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-24,582,0,24
4,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,19524,0,0
16,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-896,25245,2379,3275
27,14,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-45,29008,3545,3590
36,3,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-248,31453,3365,3613
48,15,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2027,30652,1312,3339
55,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-6154,24515,87,6241
4,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,19157,0,0
16,7,2,1,1,2,62,0,0,0,1,0,0,0,0,0,0,0,14,15,1.4,18,3.4,40,-1038,23010,1694,2732
27,14,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11808,43288,18654,6846
36,3,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2188,48328,9908,7720
48,15,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3787,45851,3164,6951
55,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2386,45415,3196,5582
10,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,11672,0,0
17,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-593,13510,453,1046
28,15,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1036,13133,379,1415
37,7,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-706,13003,274,980
49,16,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-663,12712,216,879
51,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3413,18804,5256,1843
5,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,168063,0,0
20,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-59604,109183,1141,60745
29,18,1,1,0,3,57,0,0,0,0,0,0,0,0,0,0,0,13,10.8,51.8,0,6.3,49,-43339,67449,298,43637
40,15,2,1,1,4,90,0,0,0,1,0,0,0,0,0,0,0,9,14.8,11.8,8,3.5,49,-6903,62964,2499,9402
42,3,3,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,17,25.6,43.5,28,9.7,49,-4326,59502,2089,6415
60,17,2,1,0,6,90,0,0,1,0,0,0,0,1,0,0,0,13,12.8,4.2,0,1.7,49,-2875,57602,2606,5481
9,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0.4,45,0,192542,0,0
13,4,1,4,0,2,45,0,0,0,0,0,0,0,0,0,0,0,4,9.2,6.8,8,2.4,45,-23169,185107,5832,29001
27,12,2,2,1,3,90,0,0,0,1,0,0,0,0,0,0,0,9,14.6,4.8,0,1.9,44,-30067,159453,5897,35964
39,17,8,0,1,4,90,0,0,1,0,0,0,0,0,0,0,2,30,20.4,2.2,2,2.5,44,46308,226312,62706,16398
46,10,5,0,1,5,90,0,0,1,0,0,0,0,1,0,0,0,16,6,2.6,4,1.3,44,63490,307242,77116,13626
56,1,2,3,1,6,90,0,0,0,1,0,0,0,0,0,0,0,11,9,2,0,1.1,44,49903,370117,72441,22538
2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,778,0,0
17,13,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-150,652,60,210
21,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-124,542,18,142
36,12,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-4,549,65,69
42,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-32,520,39,71
58,16,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-46,476,24,70
5,20,1,2,1,1,90,0,0,0,1,0,0,0,1,0,0,0,7,11,12,1,2.4,50,0,12574,0,0
19,17,2,2,2,2,90,0,0,0,2,0,0,0,0,0,0,0,19,21.4,1.9,0,2.3,50,30,15605,2065,2035
