followers_count,following_count,tweet_like_count,tweet_retweet_count,tweet_reply_count
17,37,0,0,0
24267,901,160,42,0
167,1234,0,0,0
171,448,0,0,0
637,31,1,0,2
494,363,1,0,0
1523,611,1,0,0
476,713,0,0,0
435,414,0,0,1
879,1521,0,0,0
928,892,9,0,1
88,415,0,0,0
2762,1850,5,1,1
1135,1057,0,0,1
59,276,2,0,0
250,320,41,7,0
3279,1276,0,0,0
17,541,1,0,1
3698,2632,1,1,2
3453,2733,15,0,1
2076,669,2,0,0
36,151,0,0,0
883,2115,2,0,0
146,814,0,0,0
385,592,2,0,1
59,1347,1,1,0
2210,619,0,1,0
515,1696,1,0,0
239,500,0,0,0
628,1114,0,0,0
374,12,1,0,0
700,880,0,0,0
31627,252,70,9,3
25678,95,4,2,0
2214,1767,5,1,0
1111,1019,0,0,1
176,450,4,0,1
725,1092,0,0,0
275,479,1,0,0
440,2595,74,1,1
834,623,0,0,0
331,2842,1,0,0
61108,2007,78,20,6
15,61,0,0,0
11,58,4,0,1
32,61,0,0,0
491,1496,0,0,1
31627,252,27,4,2
3919,3861,3,1,0
134,64,0,0,0
33,68,0,0,0
280,175,0,0,0
35,320,0,0,0
125,93,0,0,1
95,346,0,0,0
200,892,94,1,19
3361,3504,2,0,0
673,353,0,0,0
100,115,0,0,0
1720,261,8,0,0
6520,2457,1,0,0
914,1213,1,0,0
131,76,2,0,5
1176,330,0,0,0
204,26,0,0,0
150,319,1,0,0
282,1020,1,0,1
931,1711,0,0,0
493,751,1,0,0
217,183,0,0,0
13283,10126,1,4,2
14772,1508,2,0,1
2014,2004,0,0,0
803,1735,1,0,2
1,55,0,0,0
799,835,6,0,2
491,1496,1,0,0
2718,0,0,0,0
173,129,2,1,0
158,256,8,6,0
103,307,0,0,0
4978,408,1,0,0
866,813,0,0,0
113,179,0,0,0
108,1081,0,0,0
11,78,2,1,1
121,245,1,0,0
433,348,0,0,0
1485,624,0,0,0
251,551,0,0,0
279,358,0,0,0
418,1305,1,0,0
94,200,200,4,7
2874,4979,0,0,0
194,262,0,0,1
704,537,5,0,1
6,321,1,0,0
5,110,0,0,0
1872,1395,4,1,0
283,1127,0,0,2
397,370,0,0,0
169,183,1,0,0
2,3,0,0,1
127,1275,0,0,0
334,951,19,0,0
161,1050,0,0,0
72,489,0,0,0
223,738,0,0,0
491,1496,0,0,0
6811,3397,0,0,2
1739,1116,1,0,0
38,316,0,0,0
714,885,0,0,0
2489,583,0,0,0
93,390,1,0,0
1028,473,1,0,0
24969,5789,1,0,1
1061,56,0,0,0
80,460,0,0,0
3814,667,11,10,0
21658,319,14,1,0
442,511,0,0,0
1992,1484,0,0,0
37,258,0,0,0
2874,4979,0,0,1
719,554,0,0,0
6512,5869,1,0,0
595,1260,4,0,0
254,704,1,0,0
329,735,16,1,1
623,606,1,0,0
758,379,1,0,0
80,414,0,0,0
167,397,1,0,0
27,58,0,0,0
184,1114,3,0,0
432,554,2,0,0
41,69,0,0,1
329,292,0,0,0
3523,4144,0,0,0
6695,467,0,0,0
273,483,3,0,1
282,1306,0,0,0
276,454,22,0,0
31,88,0,0,0
1027,565,1,0,0
659,104,4,0,0
659,104,6,0,1
195,192,2,2,0
3476,4564,4,0,0
9,88,0,0,0
116,318,0,0,0
109,474,0,0,0
204,190,1,0,0
3856,3614,0,0,0
2317,2284,6,0,0
1480,362,0,0,0
175,562,0,0,0
173,232,1,0,1
227,309,0,0,0
65,1269,1,0,0
318,1042,1,0,1
85,210,1,0,1
39,519,0,0,1
448,960,0,0,0
121,245,0,0,1
491,464,12,0,0
33521,625,404,97,19
838,631,0,0,0
91,77,4,0,0
4,97,1,0,0
4524,1005,1,0,1
37680,67,0,1,0
3,17,0,0,0
1281,238,37,2,2
27,192,0,0,0
183,275,1,0,0
35,51,0,0,2
182,257,0,0,0
55,43,0,0,0
845,745,0,0,0
528363,6741,155,52,12
225,238,7,1,0
95,346,0,0,0
176,189,0,0,0
638,346,1,0,0
174,235,3,0,0
28,133,1,0,0
95,346,0,0,2
147,441,3,0,2
3705,5001,47,10,3
3714,544,14,0,2
95,346,0,0,1
62,360,4,1,0
28535,55,1,0,0
62,221,0,0,0
1964,951,7,1,0
2016,1157,6,0,0
2631,1758,44,2,1
129,137,0,0,0
538,906,0,0,1
176,95,2,1,1
8931,1914,215,59,4
152,93,5,0,0
17,15,0,0,0
80,440,1,0,0
2019,507,41,0,3
159,88,1,0,0
497,784,1,0,0
41,69,0,0,0
317,314,0,0,2
3111,2416,6,0,0
385,950,18,0,0
146,728,0,0,0
34969,10614,84,20,7
43,127,0,0,0
5574,6119,0,0,0
122,330,0,0,1
60,72,1,0,0
270,629,0,0,0
2108,1205,5,3,0
305,934,0,0,0
368,1015,2,0,1
39,282,1,0,1
80,343,5,0,2
6419,6694,0,0,0
8329,1943,20,0,4
633,727,0,0,0
1735,3260,0,0,1
23709,5491,49,14,2
5,45,0,0,1
656,1194,7,2,0
547,1096,8,2,0
222,1443,0,0,0
412,411,1,0,0
4250,4872,0,0,0
411,439,0,0,0
313,660,0,0,0
1100,3071,1,0,1
4,52,0,0,0
0,0,5,0,0
13484,1777,307,95,5
1450,1211,0,0,1
526,899,0,0,0
2817,3133,0,0,0
972,3731,5,1,4
5962,5817,0,1,0
1403,1516,0,0,0
317,314,6,0,1
158,320,0,0,1
142,708,1,0,0
0,1,1,0,1
799,835,9,0,1
5319,5834,1,0,0
452,245,0,0,0
48,116,2,1,1
19,124,0,0,1
607,1094,1,0,0
46,230,3,0,0
126,949,0,0,0
52,156,0,0,1
61,1275,2,0,0
257,819,0,0,0
271,513,1,0,1
1278,542,1,1,1
12,191,1,0,0
0,9,0,0,0
416,532,1,0,1
1814,240,3,0,0
208,1148,0,0,0
933,3205,1,0,0
1450,1211,4,0,0
6939,1221,0,0,0
95,89,0,0,0
60,216,1,0,0
2079,3541,1,0,0
744,1450,0,0,0
4644,1085,30,0,0
1248,867,13,0,0
1044,315,4,0,0
27690,21434,0,0,3
917,1293,2,0,0
405,358,0,0,0
4460,4999,4,1,2
365,295,1,0,0
481,526,0,0,0
14,157,0,0,0
550,505,1,0,0
2074,4429,0,0,0
74,79,0,0,0
5152,5650,15,5,1
87,66,0,0,1
41,209,0,0,0
119,140,0,0,0
0,1,0,0,1
92,249,0,0,0
600,639,0,0,0
281,1508,1,0,0
340,1480,3,0,0
119,315,0,0,0
50,143,0,0,0
1012,822,1,0,0
39,285,0,0,0
1070,1185,6,4,1
454,1580,2,0,0
20,122,0,0,0
915,716,0,0,0
126,141,0,0,1
259,889,2,0,1
64,134,0,0,0
9203,208,1,0,0
949,698,3,0,0
1606,2057,34,9,1
349,1191,12,0,0
346,570,0,0,1
1821,432,2,0,1
179,278,0,0,0
177,256,0,0,0
137,203,5,0,0
1391,1412,4,0,1
4299,797,6,1,0
117,219,4,1,0
1245,575,2,1,1
59,1,0,0,1
3422,3277,1,0,0
1546,1480,19,3,0
5334,122,0,0,0
1265,4190,1,0,0
124,250,0,0,0
50689,1066,1,2,0
7616,710,37,3,0
711,572,0,0,0
7,515,3,0,1
1525,548,5,1,0
1525,548,6,2,1
2530,4995,89,3,0
862,575,13,3,1
292,47,0,0,0
1147,2127,3,0,0
702,1106,3,0,1
30,739,1,0,0
706,828,1,0,1
3,4,0,0,0
135,187,0,0,1
2472,899,8,0,0
20,0,0,0,2
366,530,4,0,1
360,785,1,0,1
335,589,1,0,0
198,193,0,0,0
240,163,3,0,0
2927,4936,7,5,0
59,129,2,0,0
329,836,1,0,0
93,324,0,0,1
73,121,0,0,1
362,672,0,0,0
66,100,0,0,0
894,734,8,0,2
108,175,0,0,0
333,419,5,0,0
7,33,0,0,0
1635,1783,0,0,0
550,140,0,0,0
2530,4995,3,0,0
798,1228,0,0,0
142,492,1,0,0
17432,536,1,0,1
130,929,5,1,0
530,917,0,0,0
1139,911,2,0,1
1524,225,3,0,1
207,68,0,0,0
890,744,0,0,0
1075,1982,0,1,1
486,750,1,0,0
1375,943,2,0,1
9,11,0,0,0
3012,2098,0,0,1
9,52,2,0,0
13,143,1,0,1
701,514,0,0,0
1450,1211,18,0,1
549,374,0,0,0
1868,1465,8,0,0
570,784,3,0,1
2102,474,7,0,0
2,95,0,0,1
1695,1701,0,0,0
46,1077,0,0,0
358,441,5,2,1
409,558,13,0,0
1457,2071,1,0,0
390,1215,2,0,0
188,146,4,0,0
1555,2286,0,0,0
1326,1013,9,0,2
8990,7393,4,0,1
9,153,1,0,1
318,147,3,1,0
391,480,4,0,1
1486,2658,2,0,0
1,4,0,0,0
184,314,0,0,0
1390,3673,1,0,0
3109,4544,0,0,0
1899,1063,27,5,1
212,575,1,0,0
46,417,0,0,0
6770,7424,4,3,1
56,136,5,0,1
3795,328,7,0,0
0,11,0,0,1
1027,2976,1,0,0
151,1287,1,0,1
1,4,0,0,0
903,264,4,1,0
67,643,0,0,0
1048,4723,2,0,3
378,165,0,0,0
252,215,0,0,0
1375,943,0,0,0
2765,1846,4,0,0
244,352,7,0,1
572,488,0,0,0
2618,516,0,0,0
29,171,1,0,1
149,2,0,0,0
3336,1353,25,0,2
69,122,1,0,0
600,1199,2,0,0
1638,93,2,0,0
2516,3612,11,1,0
870,564,0,0,0
83,1014,0,0,0
162,162,0,0,0
188,146,0,0,0
101,331,0,0,0
804,317,6,2,0
2570,1052,0,0,1
1599,3810,3,2,1
75,366,0,0,2
1456,2274,3,0,0
247,777,0,0,0
1054,2008,0,0,0
71,68,1,0,0
572,642,5,0,0
232,376,1,0,1
3,9,0,0,0
9992,2623,25,2,0
11,142,0,0,1
592,785,1,0,1
46,401,0,0,0
152,165,45,13,0
315,616,1,1,0
118,222,1,0,0
52,386,0,0,0
716,270,0,1,0
5,47,0,0,0
251,163,9,4,0
316,292,0,0,1
189,262,2,0,0
4941,178,0,0,1
603,477,10,0,1
749,1046,0,0,0
143,110,0,0,0
42,49,1,0,0
4569,774,9,0,1
246,357,1,0,0
225,494,0,0,0
160,585,0,0,0
92,337,1,0,1
667,878,0,0,0
332,707,1,0,0
9550,2033,2,0,0
672,119,1,0,1
416,926,5,0,0
188,146,1,0,0
183,275,0,0,0
827,1537,2,0,0
404,1080,0,0,0
4299,4650,0,0,0
3280,1426,0,0,0
1079,1783,7,2,0
718,658,4,1,0
229,490,0,0,0
451,657,4,0,0
101,326,2,0,0
2810,2669,6,0,2
14758,972,75,0,1
116,281,0,0,0
269,443,2,0,0
2618,516,1,0,0
149,2,0,0,0
243,420,4,0,0
179,881,0,0,0
135,312,0,0,0
1156,2408,0,0,1
2079,3541,0,0,0
509,443,13,1,1
98,635,0,0,0
404,361,2,0,1
32333,27528,241,41,24
4639,5094,2,0,1
118,160,1,0,0
352,621,4,0,0
874,666,0,0,0
176,121,1,0,1
197,217,0,0,1
8610,5494,93,23,0
742,134,6,0,1
528,271,0,0,1
35,188,0,0,0
1589,4995,0,0,0
4877,2475,9,1,2
209,353,1,0,1
9786,4211,5,1,2
1133,1404,0,0,1
52,386,0,0,0
420,474,3,0,0
91,429,0,0,0
136,126,1,0,1
344,452,0,0,0
388,426,15,0,0
85,88,1,0,0
8,7,1,0,0
1,9,0,0,0
178,78,0,0,1
169,183,0,0,0
1463,705,0,0,1
52,386,0,0,0
22449,645,83,0,1
10751,10106,3,1,1
804,562,66,1,0
7600,456,0,0,1
378,1181,9,0,0
238,568,0,0,0
2648,1069,19,11,0
169,183,0,0,1
239,9,0,0,0
444,431,15,1,0
85,154,0,0,0
506,498,8,0,2
15,82,0,0,0
363,914,1,0,0
11920,707,40,9,1
2978,4994,10,4,0
663,605,0,0,0
1407,895,12,0,0
209,353,0,0,1
63,133,0,0,1
372,231,4,0,1
0,6,0,0,0
378,1181,3,0,0
360,452,4,0,0
343,348,1,0,0
66,82,0,0,1
40,19,0,0,0
93,202,2,0,0
2004,796,5,0,0
127640,1610,303,94,36
31,166,4,0,0
464,1149,1,0,0
252,513,0,0,0
13484,1777,52,3,1
37,38,1,0,0
8,15,0,0,0
3772,114,0,1,2
5,154,1,0,0
3908,549,16,3,1
113,712,3,0,1
4648,990,47,15,2
160,307,0,0,0
1911,1316,0,0,0
211,536,11,1,1
125,847,1,0,0
0,1,0,1,0
36,83,4,0,0
246,465,0,0,3
812,939,2,1,0
40,19,5,0,0
1134,2290,14,0,2
761,1924,0,0,0
265,991,5,1,0
4245,4999,17,1,1
155,253,4,0,0
435,560,5,0,0
11,11,0,0,0
87,411,0,0,0
0,254,8,0,0
4547,1,0,0,0
13,99,11,4,1
12480,888,0,0,0
3,95,0,0,0
663,3567,1,0,0
11808,12759,31,5,1
113,621,0,0,0
28,84,0,0,1
1260,510,44,17,2
363,246,0,0,1
29,99,1,0,1
165,157,1,0,0
2751,306,0,4,0
259,176,1,0,0
520,603,1,0,0
51,183,0,0,0
570,934,0,0,0
32,114,2,0,0
492,154,0,0,0
4,144,8,0,0
7,117,0,0,0
195,209,7,0,0
568,1946,1,0,1
5609,469,2,0,1
89,426,0,0,0
2862,2438,0,0,1
349,396,0,0,0
2064,1053,44,5,2
399,652,1,1,1
8486,6933,1,0,1
1501,1318,1,0,0
503,568,5,2,0
171,390,3,0,1
1069,2028,3,5,1
2270,967,0,0,0
739,2496,0,0,0
679,518,0,0,2
397,469,0,0,1
51,158,5,0,0
262,644,0,0,0
8329,1943,4,0,2
1452,591,23,1,2
162,272,8,1,0
427,1033,1,0,0
1634,723,3,0,0
1037,302,0,0,0
294,637,1,0,0
5435,491,0,0,0
1476,469,8,0,1
14079,12143,145,51,11
109,81,2,0,0
5435,491,1,0,1
16,234,0,0,0
980,3722,3,1,0
1985,897,3,0,0
172,434,0,0,0
902,902,9,0,1
36731,171,62,9,2
2074,2389,2,0,0
93,45,3,1,0
9,4,0,0,0
1054,751,1,0,1
196,476,0,0,0
80,162,0,0,0
29,99,4,0,0
6209,3507,49,14,1
626,320,7,0,0
243,405,0,0,0
1763,1630,7,0,0
481,359,37,1,1
115,402,0,0,0
521,175,2,0,0
3287,4890,2,0,0
162,450,0,0,0
92,77,0,0,1
99,172,1,0,0
78,245,1,1,0
3287,4890,3,1,0
455,126,28,3,3
1260,1123,2,0,0
2874,4979,1,0,0
40,114,0,0,0
11068,2659,171,1,12
7151,1704,5,0,0
419,441,15,5,2
81,96,2,0,0
3942,799,0,0,0
156,453,3,0,0
504,405,11,0,1
4629,2596,30,4,0
16,133,3,2,0
102,216,4,0,0
356,394,0,0,0
554,1029,0,0,0
99,220,1,0,1
126,937,0,0,0
1143,1559,2,0,0
17,172,0,0,0
80,87,2,0,0
393,535,2,0,0
1479,578,2,0,0
419,545,0,0,0
2190,5001,6,0,0
1011,995,5,0,0
1047,264,4,0,0
285,493,1,0,0
365,728,4,0,1
358,1148,0,0,0
2471,1840,4,0,1
487,2634,0,0,0
1624,3269,3,0,0
260,895,0,0,1
435,431,1,0,1
395,739,13,1,0
93,153,0,0,0
1318,911,2,0,3
612,398,1,0,0
2272,600,34,3,1
3960,542,0,0,0
42,99,1,0,0
23976,6585,7,1,0
11068,2659,348,6,2
1,96,0,0,0
292,314,1,0,0
9481,2920,97,19,4
89,570,0,0,0
1059,430,4,0,0
31,57,2,0,0
1968,1874,0,0,0
132,581,7,0,1
655,543,2,0,2
170,172,10,1,0
427,774,0,0,1
266,451,3,0,0
8990,7393,0,0,1
176,121,1,0,1
185,1322,0,0,0
1182,313,0,0,0
15223,12069,42,9,7
10,6,0,0,1
35,117,1,0,0
667,922,0,0,0
1134,2466,4,0,0
388,1126,48,11,0
522,260,1,0,2
127,293,74,3,0
55,116,0,0,1
657,676,1,0,1
5120,3582,38,12,0
619,307,5,0,1
417,367,3,0,0
922,201,0,0,0
185,572,1,1,1
342,85,5,0,0
177,446,0,0,1
104,601,0,0,1
1004,985,6,0,1
189,278,0,0,0
124,996,1,0,1
237,314,0,0,0
273,291,0,0,0
1063,650,1,0,0
976,818,7,0,0
15340,802,7,2,0
4629,2596,1,0,1
1342,337,6,0,0
62,419,7,0,1
4244,344,24,4,3
1,0,0,0,0
3,6,0,0,0
909,1654,53,6,0
139,824,0,0,0
4696,5207,0,0,0
54,314,0,0,0
4534,715,2,2,0
289,675,4,0,0
316,292,1,0,1
5587,3773,0,0,0
1865,1740,1,1,0
2435,340,22,1,0
510,151,30,10,1
7,8,0,0,0
2874,4979,1,0,0
1098,1110,2,0,1
5075,1435,1,0,0
414,274,5,0,1
494,469,13,1,0
977,920,7,0,0
1895,18,0,0,0
672,503,62,0,0
324,425,0,0,0
1266,831,1,0,0
600,662,0,0,0
266,3582,0,1,2
40,152,2,0,0
51,398,0,0,0
241,818,0,0,0
2,45,0,0,0
2432,912,1,1,0
1047,264,8,0,1
4,24,0,0,0
117,326,0,0,0
201,272,0,0,0
104,411,3,1,1
2516,3612,5,1,1
50488,960,2,0,0
766,938,13,3,0
1193,980,1,0,1
333,555,3,0,1
262,786,23,2,0
385,435,1,0,0
120409,780,1,0,2
2162,638,3,0,0
287,668,0,0,0
1453,868,26,2,1
2449,2246,11,3,0
8,26,1,0,1
2516,3612,4,0,1
73237,1814,142,9,4
163,304,3,1,0
166,421,0,0,1
1226,721,1,0,1
5539,6051,57,17,2
2516,3612,7,1,2
3268,4813,0,0,0
284,288,1,0,0
38599,5716,5,0,1
682,253,0,0,0
1012,311,6,0,0
639,181,12,0,0
481,359,0,0,1
12508,3030,21,0,1
1001,1869,1,0,0
269,705,0,0,0
2297,2240,5,1,0
1212,175,29,3,0
272,596,8,3,0
166,665,3,0,0
2305,674,0,2,1
6355,2484,0,0,0
380,366,2,2,0
1221,1564,22,7,1
8,359,0,0,0
586,435,0,0,1
738,355,1,0,1
4278,4990,5,0,1
159,230,2,0,0
694,1552,1,0,0
1213,1226,0,0,0
64,146,0,0,1
63,2397,44,2,0
2472,899,270,60,5
340,1847,0,0,0
281,182,0,0,0
291,291,4,0,0
2178,1755,1,0,0
2660,2019,1,0,0
256,508,5,0,0
3777,608,0,0,0
210,122,0,0,0
245,375,1,0,0
224,451,0,0,0
4,98,0,0,0
162,635,2,0,0
52,139,0,0,0
2588,4790,0,0,0
161,684,3,0,0
72,422,2,2,0
586,435,1,0,0
478,599,4,0,0
73,184,0,0,0
274,652,6,2,2
2925,1192,1,0,1
2108,1205,5,2,0
286,275,2,1,1
211,197,4,0,0
65,140,0,0,0
1,7,0,0,0
195,250,0,0,1
530,973,3,0,0
1,21,0,0,0
11,68,2,0,0
184,841,3,2,0
586,435,0,0,1
350,837,0,0,0
653,1420,1,0,0
8111,3589,64,41,2
466,878,3,0,1
746,343,1,1,1
388,415,15,0,0
3748,1352,48,12,2
627,612,25,4,0
162,361,1,0,0
733,621,4,1,0
363,427,1,0,0
6627,4022,9,1,0
284,1058,1,0,0
1092,449,22,1,4
4654,1997,0,0,0
646,989,0,0,0
9226,237,4,1,1
195,763,0,0,0
395,739,0,0,0
41,135,1,0,1
3261,830,1,0,0
494,481,1,0,0
249694,613,1,0,3
1502,893,16,1,0
519,1526,0,0,1
46,234,0,0,0
455,857,0,0,0
3782,1884,1,0,1
2261,1984,13,3,3
1561,1152,2,0,0
162,162,0,0,0
4425,4391,22,11,3
957,4989,0,0,0
39,161,15,0,1
647,298,3,1,1
141,447,0,0,1
810,197,3,0,0
421,814,0,0,0
3261,830,72,4,1
120,908,0,0,0
1210,2318,3,0,0
780,706,0,0,0
657,206,0,0,1
798,870,5,0,0
3900,1289,22,0,7
3237,1755,0,0,0
88,297,0,0,0
1352,303,1,0,1
118,324,0,0,0
72439,7478,121,17,0
883,405,0,0,1
35,96,1,1,0
590,594,0,0,1
124,62,0,0,0
616,1253,10,0,1
1073,74,0,0,1
19,354,2,0,1
142,910,1,0,0
1060,2121,5,0,0
105,207,0,0,0
6769,1558,19,5,2
637,839,13,1,1
192,34,0,0,0
1142,338,2,0,0
1921,495,1,0,1
308,2216,3,0,1
357,403,1,0,1
603,364,1,0,0
8975,579,70,8,6
30,9,0,0,1
13,103,1,0,0
455,612,2,0,0
540,457,1,1,0
163,304,2,0,0
2265,332,9,0,1
102,94,1,0,0
429,275,2,0,0
61,68,1,0,0
56,163,1,0,0
1968,4661,0,0,0
23408,601,33,7,0
2358,1365,1,0,0
101,374,0,1,0
477,234,0,0,0
3811,2302,0,0,0
721,629,1,0,0
102,242,0,0,0
6141,5530,8,2,1
71382,507,0,0,0
56,61,1,0,0
527,2475,0,0,0
1225,373,0,0,0
851,1593,0,0,0
4786,991,333,44,4
323,537,0,0,0
182505,126,1,0,0
504,1733,3,0,0
504,1100,0,0,0
1992,2005,3,0,0
193,515,5,0,1
1722,2720,12,3,1
6292,1866,0,0,0
289,1042,0,0,0
7209,668,3,1,1
2031,4985,0,0,0
732,1173,16,6,0
972,972,3,0,1
123,17,0,1,0
28,201,1,0,0
106,207,4,1,0
61,96,0,0,0
559,482,0,0,0
3640,4168,4,1,0
70,298,4,0,1
2942,2355,153,16,5
635,1273,0,0,0
100,126,2,0,0
15,93,1,0,2
211,186,0,0,1
15617,15732,27,2,1
162,162,0,0,0
117,753,4,0,0
2471,1840,7,0,0
97,409,0,0,0
9181,8135,1,0,0
101,374,0,0,2
792,4887,0,0,1
600,198,10,0,2
986,1151,1,0,0
762,665,1,0,0
1363,1086,10,1,0
34,121,1,0,0
1027,3822,9,2,0
1820,902,0,0,0
590,594,0,0,1
34,51,3,0,1
7622,6921,52,13,1
213,727,2,0,0
527,2475,0,0,0
52,386,0,0,0
2065,315,3,0,1
530,935,2,0,0
5440,1778,15,0,1
547,915,4,0,0
774,323,0,0,0
114,188,1,0,0
1244,1799,0,0,0
65,84,0,0,0
573,485,1,0,0
157,403,0,0,0
170,382,2,0,0
291,226,0,0,0
822,995,1,0,0
7539,5421,76,15,14
2825,4982,0,0,1
260,570,0,0,0
1015,543,3,1,0
549,941,1,1,0
5238,871,1,0,0
1008,2209,2,0,0
13,39,0,0,0
39,100,0,0,0
3249,3188,1,1,0
291,587,1,0,0
416,141,1,0,0
279,470,2,0,0
181,594,7,1,2
28,11,1,0,0
46,311,0,0,0
419,4068,2,0,0
1735,2236,0,0,0
161,106,0,0,0
547,2256,2,0,0
155,150,0,0,1
1506,186,1,0,0
81,185,2,0,0
918,1341,15,1,2
104,96,2,0,1
0,2,0,0,1
82,119,0,0,0
5,37,0,0,1
16606,3238,26,1,2
1259,1846,0,0,0
52,386,0,0,0
1840,926,5,1,0
270,501,12,0,2
643,2139,0,0,0
16,48,1,0,1
8107,6189,3,0,0
443,977,0,0,0
1340,1283,1,0,0
835,1719,0,0,0
468,282,0,0,0
15617,15732,13,0,0
14,60,0,0,0
64,196,1,0,1
3767,545,18,1,0
9,159,1,0,0
2664,1425,14,2,0
2862,2438,0,0,2
1127,344,2,0,1
34,51,1,0,0
2119,383,0,0,0
5013,392,0,1,1
4966,1686,68,4,8
228,166,0,0,0
1116,1592,0,0,0
12975,617,2,1,1
1053,1209,1,0,1
4272,4974,2,0,0
3261,299,11,2,0
1,44,0,0,0
18,119,0,0,0
8,80,1,0,0
122,579,1,0,0
1582,680,1,0,0
220,443,0,0,0
115,769,0,0,1
160,83,0,0,0
2049,1722,1,0,0
4438,947,16,0,1
1384,968,0,0,0
674,592,9,0,0
556,292,0,0,0
2551,2824,0,0,0
120,178,3,0,0
1259,1859,1,0,1
2294,840,4,2,0
18,38,2,0,0
358,140,5,1,3
1483,967,6,1,1
25,115,0,0,0
1175,1263,2,0,0
3354,5002,0,0,2
205,246,0,0,1
295,2194,0,0,0
14,96,1,0,3
1272,261,7,0,0
363,1503,0,0,1
559,567,9,1,2
156,438,0,0,0
1259,1846,6,5,0
111,221,0,0,0
6,16,0,0,0
2551,2824,0,0,0
164,237,0,0,0
440,1560,1,0,1
649,76,1,0,0
69,35,2,0,1
254,193,0,0,0
162,654,2,0,0
1954,4048,2,2,0
52,248,1,0,0
285,330,2,0,0
9759,9365,3,1,0
12,41,0,0,1
154,1022,1,0,1
734,1371,4,0,1
2265,2008,0,0,1
2265,2008,0,0,1
2621,2736,1,0,0
138,247,0,0,0
54,395,0,0,0
439,890,11,6,0
590,684,1,0,0
3,13,0,0,0
924,836,56,18,3
235,199,5,1,0
544,645,6,0,0
908,1529,15,2,0
5,32,0,0,0
120,240,2,0,0
152,279,1,0,0
14772,1508,178,33,4
50490,171,1,0,0
568,1946,0,1,0
310,340,0,0,0
71,61,0,0,0
1847,653,2,0,0
3297,982,18,2,0
11,117,3,0,0
769,1346,3,0,0
1381,1144,0,0,0
93,92,1,0,0
3036,4987,0,0,0
1344,319,0,0,0
516,502,0,0,0
165,274,103,25,0
2197,1090,0,0,0
90,97,0,0,0
64,725,0,0,0
307,299,5,0,1
39,148,1,0,0
1473,1120,9,1,0
72,178,2,0,0
252,1043,0,0,2
425,704,0,0,0
2407,5002,0,0,0
721,629,1,0,0
1149,3571,0,0,0
3753,507,7,0,1
827,302,3,0,0
196546,30174,71,16,14
3311,735,10,0,1
158,1271,0,0,0
90,66,1,0,3
270,448,0,0,1
56110,2450,3,0,1
4,18,1,0,1
26,135,0,0,0
359,279,3,0,0
43,220,0,0,0
1749,3036,0,0,0
3,164,0,0,0
294,219,7,2,0
4,128,0,0,0
234,146,9,1,1
40,123,0,0,0
112,197,5,2,0
901,682,7,1,0
2,2,0,0,0
1911,5005,3,0,0
1803,1138,13,4,1
5068,668,18,0,0
1111,37,0,0,0
329,134,1,0,0
1400,2289,0,0,0
878,571,0,0,0
15065,2820,18,1,12
828,379,3,0,0
1438,819,56,14,0
604,416,0,1,0
471,259,0,0,0
151,362,1,0,0
1689,1190,7,0,1
8780,346,60,8,4
479,273,34,5,4
7,103,0,0,0
2516,3612,26,5,3
379,1143,0,0,1
942,460,0,0,0
5196,5173,15,4,0
482,322,2,0,0
83,181,0,0,0
334,326,1,0,0
265,294,17,4,0
769,481,0,0,0
1580,557,0,0,0
208,417,2,0,0
286,820,0,0,0
2825,4982,21,5,0
434,951,0,0,1
10262,6204,36,4,2
41,104,0,0,1
338,460,0,0,0
251,679,2,0,0
0,3,0,0,0
1201,703,4,0,0
401,200,7,1,1
1030,1117,4,1,0
406,1558,0,1,2
404,116,1,0,1
1159,1807,13,2,0
492,787,0,0,0
94,282,2,0,0
7680,3373,1,0,1
293,172,0,0,0
967,1668,1,0,0
2,63,0,0,0
22160,91,0,0,0
1014,1766,6,0,1
38,77,0,0,0
52,714,0,0,0
2014,2004,10,0,0
38,142,0,0,0
4364,5008,0,0,0
564,541,0,0,1
361,2799,0,0,0
4019,993,1,0,1
25,188,1,0,0
200,343,4,0,0
1439,1576,0,0,1
653,575,1,1,0
3354,3703,1,0,0
96,269,0,0,0
813,508,18,4,1
204,157,2,0,0
6653,1152,6,1,2
68,77,7,2,0
41,135,1,0,0
217,211,0,0,0
377,288,0,0,0
122,278,3,0,0
359,728,0,0,0
24,245,3,0,0
46,108,1,0,1
142,154,0,0,0
307,1566,0,0,0
173,306,0,0,1
4490,4092,4,0,0
79,179,0,0,0
71,284,0,0,0
79,47,0,0,0
400,1996,0,0,0
26,92,0,0,0
456,1286,1,0,0
178,181,1,0,1
1832,1448,3,0,0
433,184,1,0,0
4364,5008,0,0,0
48,257,1,0,0
1254,846,10,0,0
3445,2987,42,11,4
53,41,3,0,1
1316,1284,0,0,0
913,182,1,0,0
32,7,0,0,0
862,575,3,0,0
30,1344,0,0,0
11249,10850,1,0,0
911,445,2,0,1
7093,2790,0,1,0
1049,925,0,0,0
5095,4915,0,0,1
42167,21648,3,0,0
2,40,0,0,0
274,592,1,0,0
862,575,0,0,0
827,302,1,0,0
165,350,3,0,0
1161,548,11,4,2
411,523,1,0,0
7464,487,5,2,1
66,94,0,0,0
243,202,2,0,1
1053,229,4,0,0
1150,551,0,0,0
9,131,1,0,0
119,91,1,0,0
2831,3219,5,2,0
2,54,0,0,0
